,time,x,y,MV_x,MV_y
968,42.27,2.1810623168945313,2.9768226623535154,0.5623786680684928,-0.30730676750673974
969,42.31,2.1233261108398436,2.9260765075683595,0.2618591115501845,0.07152506540200325
970,42.34,2.0473175048828125,2.886585235595703,0.37398927401473103,0.3544671448616755
971,42.37,1.956494140625,2.815099334716797,-0.03151474797517406,0.5364359820422695
972,42.4,1.810595703125,2.777008056640625,0.4035704855284801,1.1620086933028373
973,42.44,1.7210662841796875,2.7912109375,1.0280270178035362,0.5581367748336401
974,42.47,1.618145751953125,2.7763626098632814,0.658414541531223,0.8332763481798068
975,42.5,1.475,2.775,0.8321032874447111,1.3964457355391016
976,42.53,1.3252426147460938,2.745278167724609,0.4812269549388165,1.4099373345502302
977,42.56,1.1493331909179687,2.7790672302246096,1.2871813489106154,1.9191947570924437
978,42.59,1.025,2.775,0.7971841692279376,1.291379086261246
979,42.64,0.8856460571289062,2.7865501403808595,0.9605013487457151,0.912695247978001
980,42.67,0.7381011962890625,2.8105613708496096,1.1529131082320385,1.5631063546310506
981,42.7,0.6302093505859375,2.847462463378906,1.3483057867533013,1.2000037895593454
982,42.74,0.512969970703125,2.8588539123535157,1.0146717540385894,1.26463092512582
983,42.77,0.42525482177734375,2.884507751464844,1.2046477623479679,0.9667290058809543
984,42.8,0.325,2.925,1.4025937537825646,1.1541734847759566
985,42.83,0.26364288330078123,2.954571533203125,1.2645571514503533,0.6634234684351852
986,42.87,0.2104644775390625,2.990697479248047,1.3681746152874108,0.6006297168601609
987,42.9,0.18905487060546874,3.0318931579589843,1.4773269216660183,0.22776815331106628
988,42.93,0.13235321044921874,3.0691177368164064,1.3566623753509242,0.5897188833657753
989,42.96,0.14558258056640624,3.1006759643554687,1.3695803996638864,-0.2209386437189756
990,42.99,0.15372772216796876,3.1477294921875,1.5532635699610453,-0.14902830043257229
991,43.04,0.17674407958984376,3.186627960205078,1.3171559212918875,-0.2506732872785612
992,43.08,0.21229095458984376,3.2390464782714843,1.6108132036485046,-0.48359941386716054
993,43.11,0.27788848876953126,3.268927001953125,1.3866873045310324,-0.9319409955090159
994,43.14,0.3097015380859375,3.3330947875976564,1.8238507593450424,-0.4928056089623188
995,43.17,0.37060089111328126,3.384632873535156,1.6450768719598754,-0.8305807874907579
996,43.2,0.39930419921875,3.4447868347167967,1.8565994904185457,-0.5051129402164202
997,43.23,0.4915130615234375,3.4807342529296874,1.5160839897355693,-1.3038678703354087
998,43.27,0.6171234130859375,3.5160812377929687,1.5192700058326134,-1.7596096777839374
999,43.3,0.66329345703125,3.516013336181641,1.0778938923431705,-0.7471152177016671
1000,43.33,0.784857177734375,3.4937164306640627,0.7818777383488933,-1.809879290706748
1001,43.36,0.8897232055664063,3.521625518798828,1.438635352701955,-1.6263254499735382
1002,43.4,0.9738327026367187,3.532976531982422,1.2208614554365151,-1.3186429722619684
1003,43.44,1.1041000366210938,3.481084442138672,0.6351351519831473,-1.4509093942963869
1004,43.47,1.2189682006835938,3.5007369995117186,1.3116554589475466,-1.7668278576242862
1005,43.51,1.3226348876953125,3.5009498596191406,1.0753400601520902,-1.701854097383282
1006,43.54,1.4720993041992188,3.47625732421875,0.7456244397799022,-2.380414446318085
1007,43.57,1.5883224487304688,3.465288543701172,0.9245647367839772,-1.9402657215040633
1008,43.6,1.7044113159179688,3.454412078857422,0.9223821092249193,-1.9741984883779868
1009,43.63,1.81280517578125,3.4469512939453124,0.9591227379603431,-1.954484615836155
1010,43.66,1.890350341796875,3.4342552185058595,0.8989499633381945,-1.520052701726476
1011,43.7,2.0224365234375,3.409615325927734,0.7146019247008761,-2.3810594546298725
1012,43.73,2.1171493530273438,3.367148590087891,0.5173165545344721,-1.797791999901349
1013,43.76,2.1969009399414063,3.3319114685058593,0.5943759326791548,-1.6404073207566536
1014,43.79,2.238470458984375,3.2850967407226563,0.4207921164341059,-1.205967668441222
1015,43.84,2.283160400390625,3.2484397888183594,0.7000389209993704,-1.0794944588417648
1016,43.87,2.3145797729492186,3.224925231933594,0.6940052033948086,-1.1021455777210996
1017,43.91,2.36290283203125,3.200281524658203,0.6823166190460989,-1.3105175450942455
1018,43.94,2.3367645263671877,3.1867645263671873,0.8237571594251877,-0.41848574985852177
1019,43.97,2.3039596557617186,3.1688911437988283,0.7223631829579391,-0.2517985202550758
1020,44.0,2.2717193603515624,3.1355972290039062,0.5575660594923381,-0.3054829345193847
1021,44.03,2.2057266235351562,3.115538787841797,0.695000094926119,0.17662119981590732
1022,44.07,2.120317077636719,3.1315773010253904,1.149550665983679,0.35487940433331283
1023,44.1,2.012675476074219,3.1345069885253904,0.9965600042418986,0.6884419939769163
1024,44.13,1.9269058227539062,3.112107849121094,0.6534703571320176,0.5546154686969874
1025,44.17,1.84310302734375,3.1068962097167967,0.8893570070131382,0.45126105107794745
1026,44.21,1.6770828247070313,3.122916412353516,1.1004171210234481,0.8650948058205127
1027,44.25,1.5318222045898438,3.1920814514160156,1.8175350487046744,1.2921154293570778
1028,44.27,1.43995361328125,3.1758659362792967,0.7554862955422664,0.7849274713270096
1029,44.31,1.33380126953125,3.2109413146972656,1.4360402259880527,0.9621399527729109
1030,44.35,1.243896484375,3.2587242126464844,1.4503748319934544,0.45294617103108814
1031,44.38,1.1318389892578125,3.3147010803222656,1.8420569433054435,1.315392655590798
1032,44.4,1.021453857421875,3.4225395202636717,2.5873523128974054,1.2656844818982844
1033,44.44,0.9457962036132812,3.5004425048828125,1.8972285417910624,0.5059363435846206
1034,44.47,0.9057693481445312,3.581593322753906,2.215185694219505,0.2754212057942409
1035,44.5,0.824359130859375,3.6554489135742188,2.137106961260888,0.87145816339132
1036,44.53,0.77110595703125,3.7069557189941404,1.8214669539961537,0.474493746663632
1037,44.56,0.6927215576171875,3.773101043701172,1.9590381325321575,0.7382709295535519
1038,44.61,0.6286697387695312,3.790669250488281,1.317824790418749,0.3284163317437487
1039,44.64,0.5429397583007812,3.8469268798828127,1.9276667255140485,0.9775660001486381
1040,44.68,0.470843505859375,3.8861244201660154,1.6412490958326913,0.6798741698358054
1041,44.71,0.456817626953125,3.9224029541015626,1.7001308548731249,0.053874967247610914
1042,44.74,0.3960174560546875,3.952544403076172,1.58801303519963,0.6390644287217383
1043,44.77,0.34130859375,3.9899940490722656,1.720584825137233,0.6255004200489486
1044,44.8,0.29326934814453126,3.986298370361328,1.1794809612847161,0.4754883558305528
1045,44.83,0.22247161865234374,3.987078857421875,1.2309054023794568,0.8459574816673151
1046,44.87,0.17820892333984376,3.9592575073242187,0.8873868834565575,0.46606798413257694
1047,44.9,0.16780548095703124,3.908831787109375,0.5229118878158407,0.08753431650810874
1048,44.93,0.150341796875,3.8989723205566404,1.0713203429916958,0.1723518325172308
1049,44.96,0.12361907958984375,3.860582733154297,0.7027128083680988,0.2963560908010341
1050,45.01,0.1281585693359375,3.8320343017578127,0.9483350662448793,-0.07752818200502022
1051,45.04,0.0833709716796875,3.849657440185547,1.3885093318885195,0.5016357208819539
1052,45.07,0.14897308349609376,3.8389297485351563,1.0369705564102714,-0.8925526430301998
1053,45.11,0.163421630859375,3.78560791015625,0.5139779698466753,-0.22533338487812127
1054,45.14,0.17922515869140626,3.8081085205078127,1.4565342638540086,-0.25891762856670275
1055,45.17,0.227740478515625,3.794178009033203,0.9882897847611206,-0.6765717414662485
1056,45.2,0.3007049560546875,3.813457489013672,1.4030038059621515,-0.977067140158829
1057,45.23,0.33552703857421873,3.822368621826172,1.2885225279397177,-0.5672676044279888
